fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,deceased,hospitalizated,UCI,cases_accumulated,cases_accumulated_PCR,cases_accumulated_AC,cases_accumulated_AG,cases_accumulated_elisa,cases_accumulated_desconocida,cases_accumulated_PCR_percentage,cases_accumulated_AC_percentage,cases_accumulated_ag_percentage,cases_accumulated_elisa_percentage,cases_accumulated_desconocida_percentage,cases_inc,deceased_accumulated,deceased_per_100000,deceased_inc,hospitalizated_accumulated,UCI_accumulated,cases_7_days,cases_14_days,deaths_7_days,deaths_14_days,deaths_7_days_1M,avg_cases_7_days,avg_cases_14_days,avg_deaths_3_days,avg_deaths_7_days,avg_hospitalizated_7_days,avg_UCI_7_days,ia_100000_week,ia_100000_2week,ia_accumulated
2021-01-27,29570,20750,1,8807,10,2,485,1867,142,2836722,2322087,4777,502826,4489,2543,81.8581094657848,0.16839859528004505,17.72560018218211,0.15824603186353828,0.08964572488950275,-5.73,59487,34.87,13.58,255606,22270,210883,454033,2986,5248,-27.6,30126.14,32430.93,438.33,426.57,1849.71,157.86,444.61,957.24,5980.7
2021-01-28,25816,18261,0,7547,5,3,436,1802,137,2862538,2340348,4777,510373,4494,2546,81.75779675239245,0.16687988072123408,17.829387767079425,0.15699354908126983,0.08894205072561483,-12.7,59923,35.79,-10.1,257408,22407,202687,445289,3014,5434,-27.01,28955.29,31806.36,449.33,430.57,1816.71,149.29,427.33,938.81,6035.13
2021-01-29,24922,17030,0,7863,28,1,381,1730,144,2887460,2357378,4777,518236,4522,2547,81.64192750722088,0.16543952124012107,17.947815727317433,0.15660823007071958,0.08820901415084538,-3.46,60304,36.59,-12.61,259138,22551,191098,430944,2927,5493,-28.84,27299.71,30781.71,434.0,418.14,1775.43,146.14,402.89,908.57,6087.67
2021-01-30,18290,12867,0,5421,2,0,388,1316,122,2905750,2370245,4777,523657,4524,2547,81.57085089907942,0.16439817603028478,18.021405833261635,0.15569130172932977,0.08765378989933752,-26.61,60692,37.41,1.84,260454,22673,182307,419258,2940,5582,-28.57,26043.86,29947.0,401.67,420.0,1738.14,141.86,384.36,883.93,6126.23
2021-01-31,13250,8715,1,4534,0,0,350,1188,114,2919000,2378960,4778,528191,4524,2547,81.49914354230901,0.16368619390202124,18.09492977046934,0.15498458376156218,0.08725590955806783,-27.56,61042,38.14,-9.79,261642,22787,174222,407613,2870,5644,-30.04,24888.86,29115.21,373.0,410.0,1696.29,139.86,367.31,859.38,6154.17
2021-02-01,19735,13054,0,6669,10,2,430,1481,134,2938735,2392014,4778,534860,4534,2549,81.39604285517407,0.16258696343835016,18.20034810896525,0.15428407120750937,0.08673800121480842,48.94,61472,39.05,22.86,263123,22921,162949,389497,2897,5731,-29.47,23278.43,27821.21,389.33,413.86,1621.29,136.86,343.55,821.18,6195.78
2021-02-02,19222,13761,1,5445,10,5,334,1384,90,2957957,2405775,4779,540305,4544,2554,81.33231821828377,0.16156421476039037,18.266154646602367,0.15361954213668422,0.08634337821678949,-2.6,61806,39.76,-22.33,264507,23011,150805,369871,2804,5666,-31.43,21543.57,26419.36,371.33,400.57,1538.29,126.14,317.94,779.8,6236.3
2021-02-03,16809,12315,1,4476,16,1,354,1208,102,2974766,2418090,4780,544781,4560,2555,81.28672977975411,0.16068490765324062,18.31340683603349,0.1532893679704555,0.08588910858870916,-12.55,62160,40.5,5.99,265715,23113,138044,348927,2673,5659,-34.2,19720.57,24923.36,372.67,381.86,1444.14,120.43,291.04,735.65,6271.74
2021-02-04,15400,11196,0,4187,15,2,319,1139,74,2990166,2429286,4780,548968,4575,2557,81.2425129574746,0.15985734571257917,18.359114510699406,0.15300153904498948,0.08551364706842363,-8.38,62479,41.17,-9.89,266854,23187,127628,330315,2556,5570,-36.66,18232.57,23593.93,335.67,365.14,1349.43,111.43,269.08,696.41,6304.21
2021-02-05,14957,10460,0,4486,10,1,312,1015,86,3005123,2439746,4780,553454,4585,2558,81.18622765191309,0.15906170895500782,18.417016541419436,0.1525727898658391,0.0851213078466339,-2.88,62791,41.83,-2.19,267869,23273,117663,308761,2487,5414,-38.12,16809.0,22054.36,328.33,355.29,1247.29,103.14,248.07,650.97,6335.74
2021-02-06,9673,6992,0,2679,1,1,273,685,66,3014796,2446738,4780,556133,4586,2559,81.15766373578842,0.15855135803550224,18.446787112627188,0.15211642844159273,0.08488136510729084,-35.33,63064,42.41,-12.5,268554,23339,109046,291353,2372,5312,-40.54,15578.0,20810.93,301.33,338.86,1157.14,95.14,229.9,614.26,6356.14
2021-02-07,6370,4369,1,2000,0,0,252,609,54,3021166,2451107,4781,558133,4586,2559,81.13115929412683,0.15825015904455433,18.474092453046275,0.15179569742278312,0.08470239635955125,-34.15,63316,42.94,-7.69,269163,23393,102166,276388,2274,5144,-42.61,14595.14,19742.0,279.0,324.86,1074.43,86.57,215.4,582.71,6369.57
2021-02-08,8019,5003,0,3009,4,3,259,902,65,3029185,2456110,4781,561142,4590,2562,81.08154503604105,0.15783123183298478,18.524520621883443,0.15152590548282788,0.08457720475969609,25.89,63575,43.48,2.78,270065,23458,90450,253399,2103,5000,44.34,12921.43,18099.93,261.33,300.43,991.71,76.71,190.7,534.24,6386.47
2021-02-09,8232,6106,0,2108,16,2,201,707,49,3037417,2462216,4781,563250,4606,2564,81.06282410350637,0.15740347802096322,18.543716585506697,0.1516420037156571,0.08441382925031367,2.66,63776,43.91,-22.39,270772,23507,79460,230265,1970,4774,41.53,11351.43,16447.5,237.33,281.43,895.0,70.86,167.53,485.47,6403.83
2021-02-10,4050,2533,0,1517,0,0,64,234,19,3041467,2464749,4781,564767,4606,2564,81.03816349149933,0.157193880453084,18.568901125673893,0.1514400780938935,0.08430142427979656,-50.8,63840,44.04,-68.16,271006,23526,66701,204745,1680,4353,35.42,9528.71,14624.64,174.67,240.0,755.86,59.0,140.63,431.67,6412.37
2021-02-11,4,2,0,2,0,0,2,4,0,3041471,2464751,4781,564769,4606,2564,81.03812267156255,0.15719367371906554,18.568942462380868,0.15143987892700606,0.08430131341051747,-99.9,63842,44.05,-96.88,271010,23526,51305,178933,1363,3919,28.74,7329.29,12780.93,89.0,194.71,593.71,48.43,108.17,377.25,6412.38
