fecha,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,deceased,hospitalizated,UCI,Población,cases_accumulated,cases_accumulated_PCR,cases_accumulated_AC,cases_accumulated_AG,cases_accumulated_elisa,cases_accumulated_desconocida,cases_accumulated_PCR_percentage,cases_accumulated_AC_percentage,cases_accumulated_ag_percentage,cases_accumulated_elisa_percentage,cases_accumulated_desconocida_percentage,cases_inc,deceased_accumulated,deceased_per_100000,deceased_inc,hospitalizated_accumulated,UCI_accumulated,cases_7_days,cases_14_days,deaths_7_days,deaths_14_days,deaths_7_days_1M,avg_cases_7_days,avg_cases_14_days,avg_deaths_3_days,avg_deaths_7_days,avg_hospitalizated_7_days,avg_UCI_7_days,ia_100000_week,ia_100000_2week,ia_accumulated
2020-09-23,Castilla y León,811,807,0,4,0,0,12,71,6,2393285,47771,46958,692,30,90,1,98.29813066504784,1.4485775889137762,0.06279960645579954,0.18839881936739863,0.002093320215193318,10.04,3059,127.82,71.43,9585,683,5284,10573,67,109,27.99,754.86,755.21,10.33,9.57,62.86,6.0,220.78,441.78,1996.04
2020-09-23,Castilla-La Mancha,731,730,0,1,0,0,3,29,1,2044408,43386,40586,2593,73,118,16,93.54630525976121,5.976582307656848,0.1682570414419398,0.2719771354814917,0.03687825565850735,1.95,3130,153.1,-50.0,11128,652,4862,9943,45,103,22.01,694.57,710.21,6.0,6.43,25.43,2.14,237.82,486.35,2122.18
2020-09-23,Catalunya,1409,1398,0,0,11,0,8,54,3,7778362,155664,151316,1,0,2940,1407,97.20680439921883,0.0006424092918079967,0.0,1.8886833179155103,0.9038698735738514,1.0,6923,89.0,60.0,22120,1824,8990,17529,60,113,7.71,1284.29,1252.07,8.0,8.57,43.14,5.0,115.58,225.36,2001.24
2020-09-23,Ceuta,14,14,0,0,0,0,0,1,1,83842,570,569,0,0,1,0,99.82456140350877,0.0,0.0,0.17543859649122806,0.0,-33.33,12,14.31,,43,10,104,173,1,4,11.93,14.86,12.36,0.0,0.14,1.71,0.57,124.04,206.34,679.85
2020-09-23,Comunitat Valenciana,462,460,0,2,0,0,6,27,1,5054796,41414,40866,355,11,0,182,98.67677596947892,0.8571980489689477,0.02656106630608007,0.0,0.4394649152460521,-4.94,1620,32.05,-33.33,8003,936,3049,6594,32,66,6.33,435.57,471.0,5.67,4.57,38.29,5.0,60.32,130.45,819.3
2020-09-23,España,12018,11812,0,194,11,1,109,622,49,47431256,781694,766106,4537,5809,3262,1980,98.00586930435695,0.5804061435804804,0.7431296645490435,0.4172988407228404,0.2532960467906879,-5.1,32982,-21.01,-10.66,135641,11593,77526,155209,814,1530,17.16,11075.14,11086.36,120.0,116.29,607.57,59.14,163.45,327.23,1648.06
2020-09-23,Extremadura,203,203,0,0,0,0,4,25,1,1063575,10224,10012,192,7,7,6,97.9264475743349,1.8779342723004695,0.06846635367762129,0.06846635367762129,0.05868544600938967,-6.45,564,53.03,-33.33,1749,147,1630,3197,27,32,25.39,232.86,228.36,4.67,3.86,19.29,1.0,153.26,300.59,961.29
2020-09-23,Galicia,199,199,0,0,0,0,3,14,1,2700269,20956,20820,64,1,71,0,99.35102118724947,0.30540179423554115,0.00477190303493033,0.33880511548005343,0.0,-16.03,722,26.74,200.0,3775,406,1649,3252,22,49,8.15,235.57,232.29,1.67,3.14,20.14,3.14,61.07,120.43,776.07
2020-09-23,Illes Balears,105,105,0,0,0,0,1,9,0,1171003,13897,13805,88,3,0,1,99.33798661581636,0.6332301935669569,0.021587392962509895,0.0,0.007195797654169965,-10.26,331,28.27,-83.33,1872,280,900,2044,24,41,20.5,128.57,146.0,4.0,3.43,13.0,2.43,76.86,174.55,1186.76
2020-09-23,La Rioja,101,100,0,1,0,0,1,8,1,319653,8215,8138,56,1,3,17,99.0626902008521,0.6816798539257456,0.012172854534388313,0.036518563603164945,0.20693852708460134,23.17,412,128.89,-50.0,1365,111,617,1442,16,26,50.05,88.14,103.0,2.33,2.29,8.43,0.71,193.02,451.11,2569.97
2020-09-23,Madrid,4790,4676,0,114,0,0,33,167,10,6778382,232733,230848,22,1862,1,0,99.19005899464193,0.009452892370226826,0.8000584360619251,0.0004296769259194012,0.0,-10.33,9587,141.43,-10.81,45863,3457,28703,56599,246,435,36.29,4100.43,4042.79,35.0,35.14,157.71,10.14,423.45,834.99,3433.46
2020-09-23,Melilla,32,32,0,0,0,0,0,0,0,87076,965,964,0,1,0,0,99.89637305699482,0.0,0.10362694300518134,0.0,0.0,-27.27,4,4.59,,93,9,179,329,0,1,0.0,25.57,23.5,0.0,0.0,1.43,0.14,205.57,377.83,1108.23
2020-09-23,Murcia,427,426,0,0,0,1,2,31,6,1510951,18705,18612,85,2,2,4,99.5028067361668,0.45442395081529,0.010692328254477412,0.010692328254477412,0.021384656508954825,-10.48,203,13.44,-33.33,1879,267,3105,6335,14,36,9.27,443.57,452.5,2.67,2.0,28.14,3.29,205.5,419.27,1237.96
2020-09-23,Navarra,320,320,0,0,0,0,0,10,0,660887,17264,17200,64,0,0,0,99.62928637627432,0.3707136237256719,0.0,0.0,0.0,-10.11,567,85.79,-100.0,2829,192,2192,4419,15,26,22.7,313.14,315.64,2.0,2.14,17.43,1.0,331.68,668.65,2612.25
2020-09-23,País Vasco,545,487,0,58,0,0,13,37,4,2219777,47407,43525,0,3740,0,142,91.8113358786677,0.0,7.889130297213492,0.0,0.29953382411880103,14.5,1866,84.06,62.5,7231,504,3223,6709,76,146,34.24,460.43,479.21,9.0,10.86,29.29,3.0,145.19,302.24,2135.66
2020-09-24,Andalucía,1354,1326,0,28,0,0,11,111,5,8460261,64261,63845,323,86,7,0,99.35264001493907,0.5026376807083612,0.13382922768086397,0.01089307667169823,0.0,2.97,1820,21.51,-21.43,9561,1093,8467,16529,91,191,10.76,1209.57,1180.64,14.0,13.0,86.43,7.86,100.08,195.37,759.56
2020-09-24,Aragón,361,361,0,0,0,0,8,40,2,1328753,35111,34905,1,7,22,176,99.41328928256102,0.0028481102788299965,0.019936771951809974,0.06265842613425991,0.5012674090740793,19.14,1376,103.56,-11.11,5017,478,2262,4935,59,109,44.4,323.14,352.5,9.67,8.43,32.57,2.0,170.23,371.4,2642.4
2020-09-24,Asturias,73,73,0,0,0,0,1,15,0,1018706,5236,5236,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-3.95,348,34.16,inf,1283,148,648,1211,2,5,1.96,92.57,86.5,0.33,0.29,7.14,0.57,63.61,118.88,513.99
2020-09-24,Canarias,167,167,0,0,0,0,6,15,1,2174474,13189,13154,0,13,0,22,99.73462734096596,0.0,0.09856698764121616,0.0,0.16680567139282734,31.5,235,10.81,inf,1802,334,1221,2470,17,34,7.82,174.43,176.43,2.67,2.43,13.29,3.43,56.15,113.59,606.54
2020-09-24,Cantabria,33,33,0,0,0,0,0,6,0,582796,6714,6707,1,0,0,6,99.89574024426571,0.014894250819183795,0.0,0.0,0.08936550491510277,-31.25,229,39.29,,630,70,415,1009,3,7,5.15,59.29,72.07,0.0,0.43,5.86,0.43,71.21,173.13,1152.03
2020-09-24,Castilla y León,869,863,0,6,0,0,9,58,7,2393285,48640,47821,692,36,90,1,98.31620065789474,1.4226973684210527,0.07401315789473684,0.18503289473684212,0.002055921052631579,7.15,3068,128.19,-25.0,9643,690,5336,10582,66,115,27.58,762.29,755.86,9.33,9.43,61.0,6.57,222.96,442.15,2032.35
2020-09-24,Castilla-La Mancha,692,691,0,1,0,0,11,34,3,2044408,44078,41277,2593,74,118,16,93.64535595988929,5.882753300966469,0.16788420527247153,0.26770724624529246,0.03629928762648033,-5.34,3141,153.64,266.67,11162,655,4765,9799,51,110,24.95,680.71,699.93,6.67,7.29,26.71,2.14,233.07,479.31,2156.03
2020-09-24,Catalunya,1061,1059,0,0,2,0,14,42,1,7778362,156725,152375,1,0,2942,1407,97.22443770936353,0.000638060296698038,0.0,1.8771733928856278,0.8977508374541394,-24.7,6937,89.18,75.0,22162,1825,8727,17140,65,114,8.36,1246.71,1224.29,9.0,9.29,43.14,5.14,112.2,220.35,2014.88
2020-09-24,Ceuta,18,17,0,0,1,0,0,0,0,83842,588,586,0,0,2,0,99.65986394557824,0.0,0.0,0.3401360544217687,0.0,28.57,12,14.31,,43,10,112,182,1,4,11.93,16.0,13.0,0.0,0.14,1.57,0.57,133.58,217.07,701.32
2020-09-24,Comunitat Valenciana,415,415,0,0,0,0,2,31,5,5054796,41829,41281,355,11,0,182,98.6899041334959,0.8486934901623275,0.026297544765593248,0.0,0.4351048315761792,-10.17,1622,32.09,-66.67,8034,941,2985,6421,29,67,5.74,426.43,458.64,5.67,4.14,36.57,4.71,59.05,127.03,827.51
2020-09-24,España,11362,11132,0,226,3,1,131,667,48,47431256,793056,777238,4537,6035,3265,1981,98.00543719485131,0.5720907476899487,0.7609803090828391,0.411698543356333,0.24979320501956986,-5.46,33113,-20.74,20.18,136308,11641,76998,154716,824,1571,17.37,10999.71,11051.14,120.67,117.71,609.14,57.86,162.34,326.19,1672.01
2020-09-24,Extremadura,272,271,0,1,0,0,4,25,3,1063575,10496,10283,192,8,7,6,97.97065548780488,1.829268292682927,0.07621951219512195,0.06669207317073171,0.057164634146341466,33.99,568,53.4,0.0,1774,150,1610,3244,27,36,25.39,230.0,231.71,4.67,3.86,20.57,1.29,151.38,305.01,986.86
2020-09-24,Galicia,184,184,0,0,0,0,2,15,1,2700269,21140,21004,64,1,71,0,99.35666982024598,0.30274361400189215,0.004730368968779565,0.3358561967833491,0.0,-7.54,724,26.81,-33.33,3790,407,1595,3165,21,49,7.78,227.86,226.07,2.0,3.0,18.86,2.57,59.07,117.21,782.88
2020-09-24,Illes Balears,100,100,0,0,0,0,3,8,1,1171003,13997,13905,88,3,0,1,99.34271629634922,0.6287061513181396,0.021433164249482033,0.0,0.007144388083160677,-4.76,334,28.52,200.0,1880,281,827,1984,26,40,22.2,118.14,141.71,3.33,3.71,11.14,2.14,70.62,169.43,1195.3
2020-09-24,La Rioja,112,111,0,0,0,1,1,7,0,319653,8327,8249,56,1,3,18,99.06328809895521,0.6725111084424162,0.012009126936471718,0.03602738080941516,0.21616428485649095,10.89,413,129.2,0.0,1372,111,617,1467,16,25,50.05,88.14,104.79,1.33,2.29,8.0,0.43,193.02,458.94,2605.01
2020-09-24,Madrid,4379,4231,0,148,0,0,48,183,8,6778382,237112,235079,22,2010,1,0,99.14259927797833,0.00927831573264955,0.8477006646647998,0.00042174162421134315,0.0,-8.58,9635,142.14,45.45,46046,3465,28641,56641,263,459,38.8,4091.57,4045.79,39.33,37.57,161.0,9.86,422.53,835.61,3498.06
2020-09-24,Melilla,36,36,0,0,0,0,0,1,0,87076,1001,1000,0,1,0,0,99.9000999000999,0.0,0.0999000999000999,0.0,0.0,12.5,4,4.59,,94,9,203,327,0,1,0.0,29.0,23.36,0.0,0.0,1.43,0.14,233.13,375.53,1149.57
2020-09-24,Murcia,569,566,0,3,0,0,3,34,6,1510951,19274,19178,85,5,2,4,99.50191968454914,0.441008612638788,0.025941683096399295,0.010376673238559718,0.020753346477119437,33.26,206,13.63,50.0,1913,273,3223,6478,15,34,9.93,460.43,462.71,2.67,2.14,28.71,3.71,213.31,428.74,1275.62
2020-09-24,Navarra,267,267,0,0,0,0,1,15,2,660887,17531,17467,64,0,0,0,99.6349324054532,0.3650675945468028,0.0,0.0,0.0,-16.56,568,85.95,inf,2844,194,2161,4373,13,26,19.67,308.71,312.36,0.67,1.86,16.29,1.29,326.98,661.69,2652.65
2020-09-24,País Vasco,400,361,0,39,0,0,7,27,3,2219777,47807,43886,0,3779,0,142,91.79827221954943,0.0,7.9047001485138155,0.0,0.29702763193674564,-26.61,1873,84.38,-46.15,7258,507,3183,6759,59,145,26.58,454.71,482.79,9.33,8.43,28.86,3.0,143.39,304.49,2153.68
2020-09-25,Andalucía,1413,1372,0,41,0,0,16,97,7,8460261,65674,65217,323,127,7,0,99.30413862411304,0.4918232481651795,0.1933794195572068,0.010658708164570454,0.0,4.36,1836,21.7,45.45,9658,1100,8360,16530,97,188,11.47,1194.29,1180.71,13.67,13.86,87.43,7.0,98.81,195.38,776.26
2020-09-25,Aragón,341,340,0,1,0,0,6,37,3,1328753,35452,35245,1,8,22,176,99.41611192598442,0.0028207153334085526,0.02256572266726842,0.062055737334988155,0.49644589867990524,-5.54,1382,104.01,-25.0,5054,481,2251,4830,58,109,43.65,321.57,345.0,7.67,8.29,31.71,2.14,169.41,363.5,2668.07
2020-09-25,Asturias,73,73,0,0,0,0,0,10,0,1018706,5309,5309,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,348,34.16,-100.0,1293,148,638,1212,2,4,1.96,91.14,86.57,0.33,0.29,8.0,0.57,62.63,118.97,521.15
2020-09-25,Canarias,156,153,0,3,0,0,5,22,5,2174474,13345,13307,0,16,0,22,99.71524915698764,0.0,0.11989509179467965,0.0,0.16485575121768453,-6.59,240,11.04,-16.67,1824,339,1190,2432,20,35,9.2,170.0,173.71,3.67,2.86,14.86,3.86,54.73,111.84,613.71
2020-09-25,Cantabria,62,62,0,0,0,0,0,6,3,582796,6776,6769,1,0,0,6,99.89669421487604,0.01475796930342385,0.0,0.0,0.0885478158205431,87.88,229,39.29,,636,73,414,995,2,7,3.43,59.14,71.07,0.0,0.29,5.86,0.71,71.04,170.73,1162.67
2020-09-25,Castilla y León,837,836,0,0,1,0,14,82,6,2393285,49477,48657,692,36,91,1,98.34266426824585,1.3986296663095985,0.07276108090627968,0.18392384340198475,0.002021141136285547,-3.68,3082,128.78,55.56,9725,696,5281,10523,71,124,29.67,754.43,751.64,11.67,10.14,62.43,6.57,220.66,439.69,2067.33
2020-09-25,Castilla-La Mancha,701,697,0,4,0,0,5,22,2,2044408,44779,41974,2593,78,118,16,93.73590299024096,5.790660800821814,0.17418879385426203,0.2635163804461913,0.0357310346367717,1.3,3146,153.88,-54.55,11184,657,4621,9784,49,104,23.97,660.14,698.86,6.33,7.0,25.43,2.43,226.03,478.57,2190.32
2020-09-25,Catalunya,1355,1353,0,0,2,0,9,45,1,7778362,158080,153728,1,0,2944,1407,97.24696356275304,0.0006325910931174089,0.0,1.8623481781376519,0.8900556680161943,27.71,6946,89.3,-35.71,22207,1826,8544,17617,61,118,7.84,1220.57,1258.36,10.33,8.71,43.29,4.14,109.84,226.49,2032.3
2020-09-25,Ceuta,21,21,0,0,0,0,0,0,0,83842,609,607,0,0,2,0,99.67159277504105,0.0,0.0,0.3284072249589491,0.0,16.67,12,14.31,,43,10,114,184,1,3,11.93,16.29,13.14,0.0,0.14,1.43,0.57,135.97,219.46,726.37
2020-09-25,Comunitat Valenciana,442,441,0,1,0,0,6,31,5,5054796,42271,41722,355,12,0,182,98.70123725485557,0.8398192614321875,0.028388256724468312,0.0,0.4305552269877694,6.51,1628,32.21,200.0,8065,946,2971,6286,29,71,5.74,424.43,449.0,4.67,4.14,35.86,4.29,58.78,124.36,836.26
2020-09-25,España,12054,11773,0,277,4,0,129,661,61,47431256,805110,789011,4537,6312,3269,1981,98.00039746121648,0.5635254809901753,0.7839922495062787,0.40603147396008,0.24605333432698637,6.09,33242,-20.47,-1.53,136969,11702,74425,154471,839,1603,17.69,10632.14,11033.64,123.0,119.86,611.0,56.71,156.91,325.67,1697.43
2020-09-25,Extremadura,166,166,0,0,0,0,6,13,1,1063575,10662,10449,192,8,7,6,98.00225098480585,1.8007878446820484,0.07503282686175201,0.06565372350403302,0.056274620146314014,-38.97,574,53.97,50.0,1787,151,1459,3198,30,41,28.21,208.43,228.43,4.67,4.29,19.14,1.43,137.18,300.68,1002.47
2020-09-25,Galicia,170,170,0,0,0,0,2,21,5,2700269,21310,21174,64,1,71,0,99.36180197090567,0.3003284842796809,0.004692632566870014,0.333176912247771,0.0,-7.61,726,26.89,0.0,3811,412,1540,3138,18,48,6.67,220.0,224.14,2.33,2.57,19.71,2.57,57.03,116.21,789.18
2020-09-25,Illes Balears,108,108,0,0,0,0,5,10,1,1171003,14105,14013,88,3,0,1,99.34774902516838,0.6238922367954626,0.021269053527118043,0.0,0.007089684509039348,8.0,339,28.95,66.67,1890,282,793,1937,28,44,23.91,113.29,138.36,3.0,4.0,11.14,1.71,67.72,165.41,1204.52
2020-09-25,La Rioja,79,79,0,0,0,0,1,3,3,319653,8406,8328,56,1,3,18,99.07209136331193,0.6661908160837497,0.011896264572924102,0.03568879371877231,0.21413276231263384,-29.46,414,129.52,0.0,1375,114,618,1442,16,26,50.05,88.29,103.0,1.0,2.29,7.86,0.86,193.33,451.11,2629.73
2020-09-25,Madrid,4994,4823,0,171,0,0,37,166,7,6778382,242106,239902,22,2181,1,0,99.08965494452843,0.00908692886586867,0.9008450843845258,0.0004130422211758486,0.0,14.04,9672,142.69,-22.92,46212,3472,26914,56398,265,472,39.09,3844.86,4028.43,39.33,37.86,159.86,9.43,397.06,832.03,3571.74
2020-09-25,Melilla,33,33,0,0,0,0,1,2,0,87076,1034,1033,0,1,0,0,99.90328820116054,0.0,0.09671179883945841,0.0,0.0,-8.33,5,5.74,inf,96,9,226,334,1,2,11.48,32.29,23.86,0.33,0.14,1.57,0.14,259.54,383.57,1187.47
2020-09-25,Murcia,434,432,0,1,1,0,2,47,4,1510951,19708,19610,85,6,3,4,99.50274000405926,0.4312969352547189,0.03044448954739192,0.01522224477369596,0.02029632636492795,-23.73,208,13.77,-33.33,1960,277,3167,6465,17,32,11.25,452.43,461.79,2.33,2.43,31.14,3.71,209.6,427.88,1304.34
2020-09-25,Navarra,324,324,0,0,0,0,2,22,3,660887,17855,17791,64,0,0,0,99.64155698683842,0.3584430131615794,0.0,0.0,0.0,21.35,570,86.25,100.0,2866,197,2158,4384,12,27,18.16,308.29,313.14,1.0,1.71,16.43,1.57,326.53,663.35,2701.67
2020-09-25,País Vasco,345,290,0,55,0,0,12,25,5,2219777,48152,44176,0,3834,0,142,91.74281442100016,0.0,7.962286094035554,0.0,0.29489948496427976,-13.75,1885,84.92,71.43,7283,512,3166,6782,62,148,27.93,452.29,484.43,10.67,8.86,27.86,3.0,142.63,305.53,2169.23
2020-09-26,Andalucía,1292,1274,0,18,0,0,14,76,4,8460261,66966,66491,323,145,7,0,99.29068482513514,0.48233431890810263,0.21652779022190366,0.010453065734850522,0.0,-8.56,1850,21.87,-12.5,9734,1104,8525,16800,101,191,11.94,1217.86,1200.0,13.67,14.43,87.57,6.29,100.77,198.58,791.54
2020-09-26,Aragón,302,302,0,0,0,0,15,31,3,1328753,35754,35547,1,8,22,176,99.42104379929518,0.0027968898584773733,0.022375118867818986,0.06153157688650221,0.4922526150920177,-11.44,1397,105.14,150.0,5085,484,2208,4752,66,115,49.67,315.43,339.43,9.67,9.43,32.29,2.14,166.17,357.63,2690.79
2020-09-26,Asturias,66,66,0,0,0,0,1,7,1,1018706,5375,5375,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-9.59,349,34.26,inf,1300,149,635,1214,3,5,2.94,90.71,86.71,0.67,0.43,8.0,0.57,62.33,119.17,527.63
2020-09-26,Canarias,164,163,0,1,0,0,1,16,4,2174474,13509,13470,0,17,0,22,99.71130357539418,0.0,0.12584203123843363,0.0,0.16285439336738472,5.13,241,11.08,-80.0,1840,343,1177,2375,17,36,7.82,168.14,169.64,4.0,2.43,15.86,3.86,54.13,109.22,621.25
2020-09-26,Cantabria,27,27,0,0,0,0,1,4,1,582796,6803,6796,1,0,0,6,99.89710421872704,0.014699397324709687,0.0,0.0,0.08819638394825813,-56.45,230,39.46,inf,640,74,372,955,3,8,5.15,53.14,68.21,0.33,0.43,6.14,0.86,63.83,163.87,1167.3
2020-09-26,Castilla y León,594,591,0,2,1,0,6,62,6,2393285,50071,49248,692,38,92,1,98.35633400571189,1.3820375067404287,0.07589223302909869,0.18373909049150206,0.001997164027081544,-29.03,3088,129.03,-57.14,9787,702,5160,10466,70,121,29.25,737.14,747.57,9.67,10.0,64.0,6.14,215.6,437.31,2092.15
2020-09-26,Castilla-La Mancha,569,567,0,2,0,0,6,23,1,2044408,45348,42541,2593,80,118,16,93.81009085295933,5.718002999029726,0.17641351327511687,0.2602099320807974,0.035282702655023375,-18.83,3152,154.18,20.0,11207,658,4520,9662,50,103,24.46,645.71,690.14,7.33,7.14,25.86,2.14,221.09,472.61,2218.15
2020-09-26,Catalunya,853,852,0,0,1,0,6,37,1,7778362,158933,154580,1,0,2945,1407,97.26111002749586,0.0006291959504948626,0.0,1.8529820742073704,0.8852787023462717,-37.05,6952,89.38,-33.33,22244,1827,8501,17483,57,121,7.33,1214.43,1248.79,9.67,8.14,44.29,4.29,109.29,224.76,2043.27
2020-09-26,Ceuta,25,25,0,0,0,0,0,1,0,83842,634,632,0,0,2,0,99.6845425867508,0.0,0.0,0.31545741324921134,0.0,19.05,12,14.31,,44,10,128,202,0,2,0.0,18.29,14.43,0.0,0.0,1.57,0.57,152.67,240.93,756.18
2020-09-26,Comunitat Valenciana,369,369,0,0,0,0,3,34,1,5054796,42640,42091,355,12,0,182,98.7124765478424,0.8325515947467167,0.028142589118198873,0.0,0.4268292682926829,-16.52,1631,32.27,-50.0,8099,947,2936,6210,30,71,5.93,419.43,443.57,3.67,4.29,36.0,3.71,58.08,122.85,843.56
2020-09-26,España,7944,7676,0,266,2,0,114,480,36,47431256,813054,796687,4537,6578,3271,1981,97.98697257500731,0.5580195165388768,0.809048353491896,0.40231030165278076,0.2436492533091283,-34.1,33356,-20.23,-11.63,137449,11738,73711,152888,835,1619,17.6,10530.14,10920.57,124.67,119.29,605.0,53.71,155.41,322.34,1714.17
2020-09-26,Extremadura,144,143,0,1,0,0,4,17,1,1063575,10806,10592,192,9,7,6,98.019618730335,1.7767906718489728,0.0832870627429206,0.06477882657782713,0.0555247084952804,-13.25,578,54.35,-33.33,1804,152,1402,3150,33,44,31.03,200.29,225.0,4.67,4.71,19.71,1.57,131.82,296.17,1016.01
2020-09-26,Galicia,157,157,0,0,0,0,2,14,1,2700269,21467,21331,64,1,71,0,99.36646946475986,0.2981320165835934,0.004658312759118647,0.330740205897424,0.0,-7.65,728,26.96,0.0,3825,413,1413,3094,14,48,5.18,201.86,221.0,2.0,2.0,19.0,2.14,52.33,114.58,794.99
2020-09-26,Illes Balears,88,87,0,1,0,0,1,10,0,1171003,14193,14100,88,4,0,1,99.34474741069542,0.6200239554710069,0.02818290706686395,0.0,0.007045726766715987,-18.52,340,29.03,-80.0,1900,282,758,1914,25,42,21.35,108.29,136.71,3.0,3.57,10.29,1.14,64.73,163.45,1212.04
2020-09-26,La Rioja,60,60,0,0,0,0,1,8,1,319653,8466,8388,56,1,3,18,99.07866761162296,0.6614694070399244,0.011811953697141508,0.03543586109142452,0.21261516654854712,-24.05,415,129.83,0.0,1383,115,608,1360,13,27,40.67,86.86,97.14,1.0,1.86,7.86,1.0,190.21,425.46,2648.5
2020-09-26,Madrid,2094,1921,0,173,0,0,44,79,3,6778382,244200,241823,22,2354,1,0,99.02661752661753,0.009009009009009009,0.963963963963964,0.0004095004095004095,0.0,-58.07,9716,143.34,18.92,46291,3475,26639,55378,267,483,39.39,3805.57,3955.57,43.0,38.14,150.57,8.57,393.0,816.98,3602.63
2020-09-26,Melilla,26,26,0,0,0,0,0,1,0,87076,1060,1059,0,1,0,0,99.90566037735849,0.0,0.09433962264150944,0.0,0.0,-21.21,5,5.74,-100.0,97,9,226,332,1,1,11.48,32.29,23.71,0.33,0.14,1.14,0.14,259.54,381.28,1217.33
2020-09-26,Murcia,383,382,0,1,0,0,2,28,6,1510951,20091,19992,85,7,3,4,99.5072420486785,0.42307500871036785,0.0348414713055597,0.014932059130954158,0.019909412174605543,-11.75,210,13.9,0.0,1988,283,3095,6400,16,32,10.59,442.14,457.14,2.33,2.29,31.86,4.14,204.84,423.57,1329.69
2020-09-26,Navarra,268,268,0,0,0,0,2,14,1,660887,18123,18059,64,0,0,0,99.64685758428516,0.3531424157148375,0.0,0.0,0.0,-17.28,572,86.55,0.0,2880,198,2202,4371,12,26,18.16,314.57,312.21,1.67,1.71,16.29,1.43,333.19,661.38,2742.22
2020-09-26,País Vasco,463,396,0,67,0,0,5,18,1,2219777,48615,44572,0,3901,0,142,91.68363673763241,0.0,8.024272343926771,0.0,0.2920909184408105,34.2,1890,85.14,-58.33,7301,513,3206,6770,57,143,25.68,458.0,483.57,8.0,8.14,26.71,3.0,144.43,304.99,2190.08
2020-09-27,Andalucía,787,767,0,20,0,0,21,52,8,8460261,67753,67258,323,165,7,0,99.26940504479506,0.4767316576387761,0.24353165173497854,0.010331645831180907,0.0,-39.09,1871,22.12,50.0,9786,1112,8505,16728,109,197,12.88,1215.0,1194.86,17.0,15.57,86.14,6.29,100.53,197.72,800.84
2020-09-27,Aragón,298,298,0,0,0,0,5,25,3,1328753,36052,35845,1,8,22,176,99.42582935759458,0.002773771219349828,0.022190169754798626,0.06102296682569622,0.48818373460556974,-1.32,1402,105.51,-66.67,5110,487,2264,4686,66,111,49.67,323.43,334.71,8.67,9.43,32.86,2.14,170.39,352.66,2713.22
2020-09-27,Asturias,140,140,0,0,0,0,0,6,1,1018706,5515,5515,0,0,0,0,100.0,0.0,0.0,0.0,0.0,112.12,349,34.26,-100.0,1306,150,695,1280,3,5,2.94,99.29,91.43,0.33,0.43,8.29,0.71,68.22,125.65,541.37
2020-09-27,Canarias,148,146,0,2,0,0,3,8,2,2174474,13657,13616,0,19,0,22,99.69978765468258,0.0,0.13912279417148715,0.0,0.16108955114593249,-9.76,244,11.22,200.0,1848,345,1178,2362,19,37,8.74,168.29,168.71,3.0,2.71,14.86,3.71,54.17,108.62,628.06
2020-09-27,Cantabria,43,43,0,0,0,0,0,0,1,582796,6846,6839,1,0,0,6,99.89775051124744,0.014607069821793748,0.0,0.0,0.0876424189307625,59.26,230,39.46,-100.0,640,75,347,879,3,8,5.15,49.57,62.79,0.33,0.43,4.86,1.0,59.54,150.82,1174.68
2020-09-27,Castilla y León,392,388,0,3,1,0,13,62,6,2393285,50463,49636,692,41,93,1,98.36117551473357,1.371301745833581,0.08124764679071796,0.184293442720409,0.0019816499217248282,-34.01,3101,129.57,116.67,9849,708,4894,10259,73,127,30.5,699.14,732.79,11.0,10.43,65.43,5.86,204.49,428.66,2108.52
2020-09-27,Castilla-La Mancha,428,426,0,2,0,0,10,27,5,2044408,45776,42967,2593,82,118,16,93.86359664452988,5.664540370499825,0.17913317022020273,0.2577770010485844,0.03495281370150297,-24.78,3162,154.67,66.67,11234,663,4454,9550,50,104,24.46,636.29,682.14,7.0,7.14,27.29,2.57,217.86,467.13,2239.08
2020-09-27,Catalunya,771,770,0,0,1,0,14,38,3,7778362,159704,155350,1,0,2946,1407,97.27370635676,0.0006261583930271002,0.0,1.844662625857837,0.8810048589891298,-9.61,6966,89.56,133.33,22282,1830,8424,17503,67,131,8.61,1203.43,1250.21,9.67,9.57,43.0,3.43,108.3,225.02,2053.18
2020-09-27,Ceuta,14,14,0,0,0,0,0,1,0,83842,648,646,0,0,2,0,99.69135802469135,0.0,0.0,0.30864197530864196,0.0,-44.0,12,14.31,,45,10,133,211,0,2,0.0,19.0,15.07,0.0,0.0,1.43,0.57,158.63,251.66,772.88
2020-09-27,Comunitat Valenciana,262,262,0,0,0,0,2,27,2,5054796,42902,42353,355,12,0,182,98.72033937811757,0.827467250944012,0.027970723975572234,0.0,0.42422264696284556,-29.0,1633,32.31,-33.33,8126,949,2871,6076,30,68,5.93,410.14,434.0,3.67,4.29,34.29,3.71,56.8,120.2,848.74
